28.430447,47.231426,34.09063,46.180805,39.500076,45.382004,45.782684,45.583702,39.819687,47.590836,34.47489,48.139412,71.39481,44.118168,77.445,42.998623,82.62373,43.01454,88.81101,43.33828,82.7195,45.336742,77.38784,45.506943
23.766005,44.677277,28.292234,43.351963,33.16175,42.60616,38.774162,42.575565,33.362267,44.29622,28.64005,45.07862,63.496536,41.08171,69.320755,40.185265,75.023026,40.198566,81.78265,40.24736,74.78864,41.972824,69.18594,41.916317
19.775246,41.106926,27.869194,42.649654,34.83317,41.6527,43.089237,39.45745,35.302,42.648994,28.06361,43.41736,66.09712,38.47651,74.78543,40.765884,81.79149,41.493652,89.3799,39.652275,80.92311,42.304573,73.61372,41.755524
22.090424,43.106503,29.142082,44.890747,35.69391,44.468914,43.032238,42.549084,36.079624,45.707836,29.103962,46.15715,69.75412,42.04262,77.71966,43.25859,84.34339,42.853554,91.50422,40.380165,84.595924,43.99522,77.529106,44.352398
29.224787,43.590187,34.574203,42.741642,39.89452,42.986763,45.032307,45.577877,39.619606,45.818928,34.303593,45.32757,64.91365,49.015484,70.77219,48.591442,76.539,49.432114,82.81671,51.257694,76.565475,51.840363,70.72788,51.02773
24.238941,46.115932,29.904858,45.84452,35.429058,44.875046,41.64087,44.139347,35.848347,46.41924,30.277298,47.174606,64.65253,43.55325,71.290596,44.06196,77.169525,44.511173,84.05537,43.908436,76.747986,45.66006,70.92897,45.27387
22.495361,41.909424,30.063877,43.797935,36.14558,44.098454,42.533222,44.23414,35.802563,46.09913,29.746582,45.41065,70.973076,47.780346,77.52474,49.371708,83.101265,51.045055,89.70618,51.348366,82.28187,52.56761,76.537125,51.241463
29.235846,46.06196,34.994804,46.092697,40.1659,46.239372,45.19933,47.373,40.157032,48.166153,35.10812,47.82701,69.50333,50.18342,74.371376,50.883156,78.94445,51.96611,83.50822,52.784767,78.59484,52.893486,74.089165,52.152504
26.381292,44.89312,32.01345,44.59629,37.846657,44.005054,44.145416,44.173477,38.197468,45.47153,32.402966,45.94003,65.539505,45.381794,71.133736,45.58558,76.666794,46.585773,82.61545,47.860817,76.61906,47.97529,71.03754,46.95913
22.838148,43.316856,29.907389,44.816113,36.332867,45.044525,43.241364,45.0355,36.567238,46.65928,29.917322,46.371143,65.91494,48.041325,72.5359,49.96792,78.31438,51.292458,83.89921,51.5142,78.285416,52.958084,72.11575,51.770424
24.503033,48.720734,29.836128,45.512695,35.64356,44.394287,41.39199,45.905617,36.145206,47.29486,30.520237,48.38147,66.984245,41.498833,71.71664,38.338287,77.00787,37.51882,82.331184,38.485245,77.28351,40.108574,72.09574,41.09263
23.38593,44.11474,29.531273,45.26232,35.431667,44.680153,42.20723,43.50808,35.74684,45.763397,29.7313,46.204185,66.94449,43.51416,73.62778,45.21032,79.64848,45.632896,86.42749,44.389114,79.31933,46.560135,73.296844,46.08232
21.90984,43.645397,29.555698,43.63514,35.89873,43.281116,42.051033,43.31243,35.768623,44.72469,29.135284,44.866978,70.770615,43.46129,77.95297,43.70613,83.723755,44.785492,89.061264,45.2469,82.990204,46.1565,77.01796,45.53399
22.204226,60.647255,26.863424,57.906586,31.906164,55.08005,37.640152,52.82663,33.24505,56.50672,28.299849,59.057,60.91735,44.86093,66.72558,42.583378,72.2844,41.04521,78.9965,40.097816,73.29812,42.714584,67.621704,44.34928
25.483736,34.249657,32.14949,38.61918,38.560158,39.39716,47.050667,38.01136,38.962154,39.591354,32.380806,38.559258,73.80712,43.082863,80.60954,46.716087,86.3452,48.82774,93.0918,48.054714,86.077156,49.069336,80.25056,47.381596
31.424551,49.367355,36.429234,48.259903,41.89594,47.678192,46.811382,48.13546,41.52708,50.468033,36.203625,50.934048,70.98403,46.21293,75.41968,45.532005,80.24698,45.659378,83.76337,46.214706,80.001656,47.926422,75.371155,47.79052
25.285574,50.75618,30.935467,49.795223,36.03115,49.442047,41.727695,49.983307,36.360928,52.31198,31.243206,52.705795,65.96069,48.550735,71.09254,47.03224,76.65573,46.960815,82.87756,47.26703,77.053314,49.625473,71.706985,50.080208
20.796144,47.902046,25.614676,48.134598,31.472662,46.671528,38.309494,44.305195,31.908697,47.81605,26.224504,49.006798,62.30468,40.23694,69.22777,41.050045,76.36785,40.34221,84.608665,37.416096,76.25395,41.088318,69.237076,41.664692
26.366314,36.78548,33.47778,38.191517,39.701515,38.960934,45.67202,40.492706,39.060684,41.585163,32.774532,40.488834,73.276054,45.681454,79.855,46.15291,85.64748,47.31741,90.76274,48.11454,85.00888,49.703915,79.09891,48.6277
27.490524,46.827118,33.15635,46.37754,38.535915,46.436913,43.898228,46.96383,38.10847,48.43725,32.857693,48.281532,71.320564,46.623413,77.04775,45.96463,82.3185,45.93548,87.359375,46.21917,81.97142,48.0054,76.80797,48.000427
15.057638,44.014103,22.110262,42.998505,28.969118,42.12517,36.521133,42.478996,29.347765,44.738914,22.276556,45.370964,66.943596,38.59439,74.27575,36.382694,81.432915,36.1329,89.788506,36.3758,81.779564,38.755524,74.559006,39.447056
28.53572,45.505947,34.544216,43.943092,39.619865,42.684864,44.993237,42.676067,40.203484,44.994724,35.010048,45.78667,72.44491,40.605167,78.49,40.246128,83.48491,40.702503,88.78003,41.195637,82.99074,42.787636,77.86252,42.473232
21.950943,43.264004,28.331886,41.742744,34.686775,40.937443,40.73608,41.10732,34.61045,42.944458,28.387512,43.6444,65.54898,39.879128,72.286194,39.329124,78.48294,39.66922,84.78418,40.45513,78.30571,41.73787,71.861755,41.335716
28.7384,43.30748,35.25225,41.351646,41.37885,41.381653,47.103565,43.854065,40.781197,43.909885,34.95172,43.954144,78.48241,41.659424,84.14911,38.57687,89.75969,37.845592,95.43544,38.60061,90.34976,40.064503,84.9086,40.762062
28.029804,43.80688,34.306137,43.810585,39.863255,43.900776,45.664154,45.314167,39.888485,46.500637,34.501698,46.05867,70.83435,48.784447,76.93109,49.5034,82.28538,50.837597,88.23334,52.317326,81.776855,52.92335,76.28534,51.85979
23.624294,40.049656,30.34896,42.1872,36.85534,41.767,43.83758,40.15028,36.980133,42.988728,30.379398,43.420536,68.04484,39.515274,74.96326,40.418842,81.25187,40.54076,87.84426,38.617638,81.6394,41.909466,75.14733,41.918987
27.877089,39.81328,33.937695,39.331806,39.496975,39.708714,45.362026,40.108234,39.66441,40.48296,34.0566,40.230305,70.24421,43.060127,76.582756,44.585537,82.046104,46.4267,87.45488,48.845158,80.95577,47.08137,75.57077,45.373875
28.721954,29.875446,35.427002,31.156788,40.618652,33.203465,45.68685,36.71929,38.939777,36.37154,33.609695,33.973442,72.4165,46.63361,79.985146,47.86421,85.3463,50.326855,91.04913,53.928333,83.321045,53.378582,77.670746,50.99596
21.635323,47.32865,28.019882,48.2023,34.071625,47.102394,40.824406,44.52137,34.64418,47.26716,28.659096,48.31115,68.84796,41.682625,75.4601,43.169373,81.47093,43.485794,87.974335,41.747234,81.11539,43.683846,75.05734,43.63156
23.359402,47.62667,29.079716,45.63755,34.411045,44.66277,40.01041,45.9103,34.55281,47.36367,29.42955,47.733955,69.298775,42.83289,74.63146,40.199303,79.97499,39.653126,86.328255,40.50365,80.734116,42.178276,75.37034,42.92671
23.060656,45.827385,30.417387,44.42475,37.35634,44.107407,45.21438,46.142303,37.440926,47.652283,30.380644,47.59268,70.94534,45.38805,78.50299,43.723392,85.48379,43.643444,92.91513,44.949165,85.54585,47.319557,78.4321,47.315453
19.025063,46.669037,25.051762,46.336235,32.06487,45.545044,39.670925,44.82087,32.68269,47.07917,25.880829,47.822945,68.41005,43.71456,76.10883,44.146606,83.1677,44.288704,91.504974,44.46779,83.12583,46.016197,76.08043,45.71273
17.062675,39.537952,26.164257,40.749588,33.21287,41.17489,40.376183,41.401978,32.73033,43.45661,25.319931,42.803394,69.47882,42.75458,78.687775,43.727165,85.7732,44.86858,93.432724,45.214428,84.724815,47.812866,77.07764,46.773476
18.503626,45.676826,24.003435,46.4656,30.67652,45.931404,37.954475,44.423977,30.89939,47.27462,24.4335,47.75115,66.997505,43.520878,74.33492,44.8925,81.724464,44.91969,89.29732,42.99806,81.88052,46.591938,74.312195,46.530178
21.171696,37.635826,28.485825,39.04039,35.393295,38.311306,42.141865,36.961796,35.107784,39.50343,28.1614,39.986168,66.29478,35.55572,73.673584,36.34865,80.25036,36.712334,86.39123,35.787224,79.92568,38.050827,73.17913,37.74649
27.460869,40.954285,34.239685,43.49765,40.766838,44.170654,47.14796,44.44992,40.548363,45.963703,34.02233,45.20631,69.81939,48.259045,76.56172,50.413788,82.66621,51.96063,88.87831,52.194874,82.12198,53.769302,75.87814,52.180634
27.979221,43.189564,34.166782,43.091206,39.899708,42.622414,45.53041,43.029842,39.773026,44.851383,34.27465,45.020817,71.130066,45.182373,77.00251,46.193153,82.296364,47.378796,87.95287,47.87523,81.76006,49.081696,76.55369,48.120674
31.430246,49.114334,36.394493,48.925278,40.652054,48.153854,45.177612,47.871452,40.507614,49.843285,36.11972,50.325127,66.144554,47.336426,71.22151,47.54722,75.873505,48.02491,80.655014,48.234573,75.424614,49.531868,70.68152,49.18289
25.468847,44.63382,32.04201,44.601883,37.613224,44.163174,43.08956,43.728256,37.528763,45.150795,31.951097,45.669746,67.47295,42.306007,73.73286,42.13833,78.91432,42.271385,84.31563,41.77034,78.64754,42.9366,73.518486,43.15403
27.160213,36.29999,32.663155,38.239727,38.0687,39.615223,45.17491,40.730743,38.261078,40.580826,32.484386,39.290993,70.53708,47.086315,77.37768,48.659492,83.47781,50.11721,91.00205,50.70003,83.32958,50.949734,76.903244,49.470116
17.447823,49.825584,25.226894,47.936867,31.84637,45.496567,38.903458,42.923916,32.241856,45.333862,25.595654,47.622803,67.00634,35.725677,75.23296,35.149963,82.360634,34.54451,89.35425,32.98112,81.97383,34.823494,74.94945,35.50386
24.856857,48.37359,31.237118,47.873055,37.365383,47.138153,43.485107,47.086105,37.43965,49.70572,31.433437,50.165504,67.88952,46.194595,74.51397,45.572495,80.81169,45.940163,87.22217,46.363792,80.71745,48.650787,74.517815,48.457695
28.038763,51.42548,33.07898,50.35744,38.9433,49.772896,45.34414,50.24327,38.945328,52.636982,33.177094,52.778446,71.08652,50.452545,77.60149,50.410213,84.18636,50.97332,91.12635,51.680878,84.18924,53.363796,77.7742,52.91161
20.187695,42.610268,26.630302,41.31949,33.084957,41.15728,39.40067,43.33321,32.83521,44.896946,26.179947,44.607418,68.4666,43.65268,75.61484,42.756016,82.18393,43.485313,87.94769,45.388206,81.48122,47.10609,74.71147,46.41538
18.253574,46.94402,25.763603,47.303543,32.369724,46.16873,39.695435,44.51247,32.56499,47.19803,25.818047,48.091846,68.027466,41.230892,75.21232,42.22321,81.4715,42.568264,87.96328,41.283665,81.35444,43.378593,74.939095,43.27558
23.806736,36.77719,30.795647,37.506573,36.846794,37.990482,43.281715,39.282547,36.275085,39.665333,30.06871,38.632786,70.76741,43.71218,77.800255,44.628044,83.64243,46.517467,89.748405,48.71605,82.64906,48.15848,76.51103,46.3729
24.160313,39.664616,29.950417,40.35441,35.859318,40.397655,42.20029,40.369186,35.67874,42.86291,29.632679,42.652187,68.48828,40.873245,76.33589,40.985348,82.72472,41.513523,89.57531,40.565586,82.141464,43.808777,75.55742,43.632877
30.614752,45.786293,35.845486,46.234474,41.125023,45.668655,46.914333,44.785477,41.288666,46.595406,35.932873,47.081123,69.2887,44.595932,75.088,45.34559,80.19918,45.815887,85.21453,45.52224,79.96419,46.813522,74.95313,46.488174
26.813234,38.143715,31.825743,38.347637,36.98788,39.23064,42.001945,41.06191,36.59846,40.981422,31.477676,40.18687,66.33743,45.95854,72.06192,46.30516,77.62398,47.93951,84.142166,49.895554,76.94653,49.61859,71.288284,48.329666
25.54679,36.128414,32.56975,35.307686,38.500816,35.881886,44.88423,38.41039,38.120586,39.148746,32.185024,38.290215,71.256485,40.194977,78.05651,39.149376,83.92564,39.6995,90.09768,42.086704,83.530334,43.135468,77.52425,42.410797
25.39631,42.834873,30.272661,41.286526,35.478035,41.142372,40.251495,42.833797,35.16056,44.600582,29.921492,44.546856,65.49383,40.838436,71.06093,38.895382,76.8863,38.86382,82.37957,40.203163,76.56439,42.947437,70.4002,42.795277
21.008488,58.083744,24.983376,54.512154,30.374416,52.078102,36.959015,51.36551,32.056515,54.188972,26.844013,56.67975,62.161015,40.880993,66.72542,37.2709,72.6086,34.80029,79.710434,33.718502,74.01927,37.26613,68.28679,39.548565
21.584068,41.011475,27.766651,41.670162,34.189384,41.375084,41.099064,40.98164,34.208946,43.709236,27.51276,43.723873,71.67967,43.21193,78.96851,44.80017,85.47257,46.143257,92.38691,46.005867,84.49065,48.44957,77.80362,47.343437
26.184467,38.914413,33.31587,40.547176,39.422413,41.134953,46.901604,42.191727,39.53387,42.665344,33.50274,41.99776,70.15074,45.299747,77.884514,45.954296,84.515656,46.343708,92.05382,46.27199,84.71775,47.93949,78.23139,47.55825
22.994244,44.68859,29.032127,43.065575,35.113663,42.055565,41.04867,41.84655,35.580456,43.85639,29.561325,44.80893,68.97772,39.205086,75.711685,38.06394,81.77663,37.855442,88.035614,38.23405,81.85657,39.79551,75.71094,39.954094
